Data Element ID,Data Element,Lookup Table,Code,Description,Terjemahan
name_of_protocol_regiment_colorectal_cancer,Name Of Protocol/Regiment In Colorectal Cancer,Name Of Protocol/Regiment In Colorectal Cancer,13,XELOX & Cetuximab,XELOX & Cetuximab
name_of_protocol_regiment_colorectal_cancer,Name Of Protocol/Regiment In Colorectal Cancer,Name Of Protocol/Regiment In Colorectal Cancer,14,Others,Lain‐Lain
nationality,Nationality,Nationality,,Non Malaysian,
nationality,Nationality,Nationality,ABW,Aruba,
nationality,Nationality,Nationality,AFG,Afghanistan,
nationality,Nationality,Nationality,AGO,Angola,
nationality,Nationality,Nationality,AIA,Anguilla,
nationality,Nationality,Nationality,ALB,Albania,
nationality,Nationality,Nationality,AND,Andorra,
nationality,Nationality,Nationality,ANT,Netherlands Antilles,
nationality,Nationality,Nationality,ARE,United Arab Emirates,
nationality,Nationality,Nationality,ARG,Argentina,
nationality,Nationality,Nationality,ARM,Armenia,
nationality,Nationality,Nationality,ASM,American Samoa,
nationality,Nationality,Nationality,ATA,Antartica,
nationality,Nationality,Nationality,ATF,French Southern Territories,
nationality,Nationality,Nationality,ATG,Antigua And Barbuda,
nationality,Nationality,Nationality,AUS,Australia,
nationality,Nationality,Nationality,AUT,Austria,
nationality,Nationality,Nationality,AZE,Azerbaijan,
nationality,Nationality,Nationality,BDI,Burundi,
nationality,Nationality,Nationality,BEL,Belgium,
nationality,Nationality,Nationality,BEN,Benin,
nationality,Nationality,Nationality,BFA,Burkina Faso,
nationality,Nationality,Nationality,BGD,Bangladesh,
nationality,Nationality,Nationality,BGR,Bulgaria,
nationality,Nationality,Nationality,BHR,Bahrain,
nationality,Nationality,Nationality,BHS,Bahamas,
nationality,Nationality,Nationality,BIH,Bosnia And Herzegovina,
nationality,Nationality,Nationality,BLR,Belarus,
nationality,Nationality,Nationality,BLZ,Belize,
nationality,Nationality,Nationality,BMU,Bermuda,
nationality,Nationality,Nationality,BOL,Bolivia,
nationality,Nationality,Nationality,BRA,Brazil,
nationality,Nationality,Nationality,BRB,Barbados,
nationality,Nationality,Nationality,BRN,Brunei Darussalam,
nationality,Nationality,Nationality,BTN,Bhutan,
nationality,Nationality,Nationality,BVT,Bouvet Island,
nationality,Nationality,Nationality,BWA,Botswana,
nationality,Nationality,Nationality,CAF,Central African Republic,
nationality,Nationality,Nationality,CAN,Canada,
nationality,Nationality,Nationality,CCK,Cocos (Keeling) Islands,
nationality,Nationality,Nationality,CHE,Switzerland,
nationality,Nationality,Nationality,CHL,Chile,
nationality,Nationality,Nationality,CHN,China,
nationality,Nationality,Nationality,CIV,Cote Divoire,
nationality,Nationality,Nationality,CMR,Cameroon,
nationality,Nationality,Nationality,COD,"Congo, The Democratic Rupblic Of The",
nationality,Nationality,Nationality,COG,Congo (Zaire),
nationality,Nationality,Nationality,COK,Cook Island,
nationality,Nationality,Nationality,COL,Colombia,
nationality,Nationality,Nationality,COM,Comoros,
nationality,Nationality,Nationality,CPV,Cape Verde,
nationality,Nationality,Nationality,CRI,Costa Rica,
nationality,Nationality,Nationality,CUB,Cuba,
nationality,Nationality,Nationality,CXR,Christmas Island,
nationality,Nationality,Nationality,CYM,Cayman Islands,
nationality,Nationality,Nationality,CYP,Cyprus,
nationality,Nationality,Nationality,CZE,Czech Republic,
nationality,Nationality,Nationality,DEU,Germany,
nationality,Nationality,Nationality,DJI,Djibouti,
nationality,Nationality,Nationality,DMA,Dominia,
nationality,Nationality,Nationality,DNK,Denmark,
nationality,Nationality,Nationality,DOM,Dominican Republic,
nationality,Nationality,Nationality,DZA,Algeria,
nationality,Nationality,Nationality,ECU,Equador,
nationality,Nationality,Nationality,EGY,Egypt,
nationality,Nationality,Nationality,ERI,Eritrea,
nationality,Nationality,Nationality,ESH,Western Sahara,
nationality,Nationality,Nationality,ESP,Spain,
nationality,Nationality,Nationality,EST,Estonia,
nationality,Nationality,Nationality,ETH,Ethiopia,
nationality,Nationality,Nationality,FIN,Finland,
nationality,Nationality,Nationality,FJI,Fiji,
nationality,Nationality,Nationality,FLK,Falkland Islands (Malvinas),
nationality,Nationality,Nationality,FRA,France,
nationality,Nationality,Nationality,FRO,Faroe Islands,
nationality,Nationality,Nationality,FSM,"Micronesia, Federated States Of",
nationality,Nationality,Nationality,GAB,Gabon,
nationality,Nationality,Nationality,GBR,United Kingdom,
nationality,Nationality,Nationality,GEO,Georgia,
nationality,Nationality,Nationality,GHA,Ghana,
nationality,Nationality,Nationality,GIB,Gibraltar,
nationality,Nationality,Nationality,GIN,Guinea,
nationality,Nationality,Nationality,GLP,Guadeloupe,
nationality,Nationality,Nationality,GMB,Gambia,
nationality,Nationality,Nationality,GNB,Guinea‐Bissau,
nationality,Nationality,Nationality,GNQ,Equatorial Guinea,
nationality,Nationality,Nationality,GRC,Greece,
nationality,Nationality,Nationality,GRD,Grenada,
nationality,Nationality,Nationality,GRL,Greenland,
nationality,Nationality,Nationality,GTM,Guatemala,
nationality,Nationality,Nationality,GUF,French Guiana,
nationality,Nationality,Nationality,GUM,Guam,
nationality,Nationality,Nationality,GUY,Guyana,
nationality,Nationality,Nationality,HKG,Hong Kong,
nationality,Nationality,Nationality,HMD,Heard Island And Mcdonald Islands,
nationality,Nationality,Nationality,HND,Honduras,
nationality,Nationality,Nationality,HRV,Croatia,
nationality,Nationality,Nationality,HTI,Haiti,
nationality,Nationality,Nationality,HUN,Hungary,
nationality,Nationality,Nationality,IDN,Indonesia,
nationality,Nationality,Nationality,IND,India,
nationality,Nationality,Nationality,IOT,British Indian Ocean Territory,
nationality,Nationality,Nationality,IRL,Ireland,
nationality,Nationality,Nationality,IRN,"Iran, Islamic Republic Of",
nationality,Nationality,Nationality,IRQ,Iraq,
nationality,Nationality,Nationality,ISL,Iceland,
nationality,Nationality,Nationality,ISR,Israel,
nationality,Nationality,Nationality,ITA,Italy,
nationality,Nationality,Nationality,JAM,Jamaica,
nationality,Nationality,Nationality,JOR,Jordan,
nationality,Nationality,Nationality,JPN,Japan,
nationality,Nationality,Nationality,KAZ,Kazakstan,
nationality,Nationality,Nationality,KEN,Kenya,
nationality,Nationality,Nationality,KGZ,Kyrgyzstan,
nationality,Nationality,Nationality,KHM,Cambodia,
nationality,Nationality,Nationality,KIR,Kiribati,
nationality,Nationality,Nationality,KNA,Saint Kitts And Nevis,
nationality,Nationality,Nationality,KOR,"Korea, Republic Of",
nationality,Nationality,Nationality,KWT,Kuwait,
nationality,Nationality,Nationality,LAO,Lao Peoples Democratic Republic,
nationality,Nationality,Nationality,LBN,Lebanon,
nationality,Nationality,Nationality,LBR,Liberia,
nationality,Nationality,Nationality,LBY,Libyan Arab Jamahiriya,
nationality,Nationality,Nationality,LCA,Saint Lucia,
nationality,Nationality,Nationality,LIE,Liechtenstein,
nationality,Nationality,Nationality,LKA,Sri Lanka,
nationality,Nationality,Nationality,LSO,Lesotho,
nationality,Nationality,Nationality,LTU,Lithuania,
nationality,Nationality,Nationality,LUX,Luxembourg,
nationality,Nationality,Nationality,LVA,Latvia,
nationality,Nationality,Nationality,MAC,Macau,
nationality,Nationality,Nationality,MAR,Morocco,
nationality,Nationality,Nationality,MAS,Malaysian,
nationality,Nationality,Nationality,MCO,Monaco,
nationality,Nationality,Nationality,MDA,"Moldova, Republic Of",
nationality,Nationality,Nationality,MDG,Madagascar,
nationality,Nationality,Nationality,MDV,Maldives,
nationality,Nationality,Nationality,MEX,Mexico,
nationality,Nationality,Nationality,MHL,Marshall Islands,
nationality,Nationality,Nationality,MKD,"Macedonia, The Former Yugoslav Republic Of",
nationality,Nationality,Nationality,MLI,Mali,
nationality,Nationality,Nationality,MLT,Malta,
nationality,Nationality,Nationality,MMR,Myanmar,
nationality,Nationality,Nationality,MNG,Mongolia,
nationality,Nationality,Nationality,MNP,Northern Mariana Islands,
nationality,Nationality,Nationality,MOZ,Mozambique,
nationality,Nationality,Nationality,MRT,Mauritania,
nationality,Nationality,Nationality,MSR,Montserrat,
nationality,Nationality,Nationality,MTQ,Martinique,
nationality,Nationality,Nationality,MUS,Mauritius,
nationality,Nationality,Nationality,MWI,Malawi,
nationality,Nationality,Nationality,MYS,Malaysia,
nationality,Nationality,Nationality,MYT,Mayotte,
nationality,Nationality,Nationality,NAM,Namibia,
nationality,Nationality,Nationality,NCL,New Caledonia,
nationality,Nationality,Nationality,NER,Niger,
nationality,Nationality,Nationality,NFK,Norfolk Island,
nationality,Nationality,Nationality,NGA,Nigeria,
nationality,Nationality,Nationality,NIC,Nicaragua,
nationality,Nationality,Nationality,NIU,Niue,
nationality,Nationality,Nationality,NLD,Netherlands,
nationality,Nationality,Nationality,NOR,Norway,
nationality,Nationality,Nationality,NPL,Nepal,
nationality,Nationality,Nationality,NRU,Nauru,
nationality,Nationality,Nationality,NZL,New Zealand,
nationality,Nationality,Nationality,OMN,Oman,
nationality,Nationality,Nationality,PAK,Pakistan,
nationality,Nationality,Nationality,PAN,Panama,
nationality,Nationality,Nationality,PCN,Pitcairn,
nationality,Nationality,Nationality,PER,Peru,
nationality,Nationality,Nationality,PHL,Philippines,
nationality,Nationality,Nationality,PLS,Palestinian Territory,
nationality,Nationality,Nationality,PLW,Palau,
nationality,Nationality,Nationality,PNG,Papua New Guinea,
nationality,Nationality,Nationality,POL,Poland,
nationality,Nationality,Nationality,PRI,Puerto Rico,
nationality,Nationality,Nationality,PRK,"Korea, Democratic Peoples Republic Of",
nationality,Nationality,Nationality,PRT,Portugal,
nationality,Nationality,Nationality,PRY,Paraguay,
nationality,Nationality,Nationality,PYF,French Polynesia,
nationality,Nationality,Nationality,QAT,Qatar,
nationality,Nationality,Nationality,REU,Reunion,
nationality,Nationality,Nationality,ROM,Romania,
nationality,Nationality,Nationality,RUS,Russian Federation,
nationality,Nationality,Nationality,RWA,Rwanda,
nationality,Nationality,Nationality,SAU,Saudi Arabia,
nationality,Nationality,Nationality,SDN,Sudan,
nationality,Nationality,Nationality,SEN,Senegal,
nationality,Nationality,Nationality,SGP,Singapore,
nationality,Nationality,Nationality,SGS,South Georgia And The South Sandwich Islands,
nationality,Nationality,Nationality,SHN,Saint Helena,
nationality,Nationality,Nationality,SJM,Svalbard And Jan Mayen,
nationality,Nationality,Nationality,SLB,Solomon Islands,
nationality,Nationality,Nationality,SLE,Sierra Leone,
nationality,Nationality,Nationality,SLV,El Salvador,
nationality,Nationality,Nationality,SMR,San Marino,
nationality,Nationality,Nationality,SOM,Somalia,
nationality,Nationality,Nationality,SPM,Saint Pierre And Miquelon,
nationality,Nationality,Nationality,STP,Sao Tome And Principe,
nationality,Nationality,Nationality,SUR,Suriname,
nationality,Nationality,Nationality,SVK,Slovakia,
nationality,Nationality,Nationality,SVN,Slovenia,
nationality,Nationality,Nationality,SWE,Sweden,
nationality,Nationality,Nationality,SWZ,Swaziland,
nationality,Nationality,Nationality,SYC,Seychelles,
nationality,Nationality,Nationality,SYR,Syrian Arab Republic,
nationality,Nationality,Nationality,TCA,Turks And Caicos Islands,
nationality,Nationality,Nationality,TCD,Chad,
nationality,Nationality,Nationality,TGO,Togo,
nationality,Nationality,Nationality,THA,Thailand,
nationality,Nationality,Nationality,TJK,Tajikistan,
nationality,Nationality,Nationality,TKL,Tokelau,
nationality,Nationality,Nationality,TKM,Turkmenistan,
nationality,Nationality,Nationality,TMP,East Timor,
nationality,Nationality,Nationality,TON,Tonga,
nationality,Nationality,Nationality,TTO,Trinidad and Tobago,
nationality,Nationality,Nationality,TUN,Tunisia,
nationality,Nationality,Nationality,TUR,Turkey,
nationality,Nationality,Nationality,TUV,Tuvalu,
nationality,Nationality,Nationality,TWN,"Taiwan, Province Of China",
nationality,Nationality,Nationality,TZA,"Tanzania, United Republic Of",
nationality,Nationality,Nationality,UGA,Uganda,
nationality,Nationality,Nationality,UKR,Ukraine,
nationality,Nationality,Nationality,UMI,United States Minor Outlying Islands,
nationality,Nationality,Nationality,URY,Uruguay,
nationality,Nationality,Nationality,USA,United States,
nationality,Nationality,Nationality,UZB,Uzbekistan,
nationality,Nationality,Nationality,VAT,Holy See (Vatican City State),
nationality,Nationality,Nationality,VCT,Saint Vincent and the Grenadines,
nationality,Nationality,Nationality,VEN,Venezuela,
nationality,Nationality,Nationality,VGB,"Virgin Islands, British",
nationality,Nationality,Nationality,VIR,"Virgin Islands, U.S",
nationality,Nationality,Nationality,VNM,Vietnam,
nationality,Nationality,Nationality,VUT,Vanuatu,
nationality,Nationality,Nationality,WLF,Wallis And Futuna,
nationality,Nationality,Nationality,WSM,Samoa,
nationality,Nationality,Nationality,YEM,Yemen,
nationality,Nationality,Nationality,YUG,Yugoslavia,
nationality,Nationality,Nationality,ZAF,South Africa,
nationality,Nationality,Nationality,ZMB,Zambia,
nationality,Nationality,Nationality,ZWE,Zimbabwe,
neoadjuvant_therapy_colorectal_cancer,Neoadjuvant Therapy In Colorectal Cancer,Neoadjuvant Therapy In Colorectal Cancer,1,Unknown,Tidak diketahui
neoadjuvant_therapy_colorectal_cancer,Neoadjuvant Therapy In Colorectal Cancer,Neoadjuvant Therapy In Colorectal Cancer,2,No,Tidak
neoadjuvant_therapy_colorectal_cancer,Neoadjuvant Therapy In Colorectal Cancer,Neoadjuvant Therapy In Colorectal Cancer,3,Yes,Ya
newborn_screening_test_cord_blood_tsh,Newborn Screening Test (Cord Blood TSH),Newborn Screening Test (Cord Blood TSH),0,Normal,
newborn_screening_test_cord_blood_tsh,Newborn Screening Test (Cord Blood TSH),Newborn Screening Test (Cord Blood TSH),1,Borderline TSH with fT4 > 15pmol/l,
newborn_screening_test_cord_blood_tsh,Newborn Screening Test (Cord Blood TSH),Newborn Screening Test (Cord Blood TSH),2,Borderline TSH with fT4 <15pmol/l,
newborn_screening_test_cord_blood_tsh,Newborn Screening Test (Cord Blood TSH),Newborn Screening Test (Cord Blood TSH),3,High,
nhi_contribution_status,NHI Contribution Status,NHI Contribution Status,1,Contributing,Penyumbang
nhi_contribution_status,NHI Contribution Status,NHI Contribution Status,2,Non‐Contributing,Bukan penyumbang
non_invasive_test_performed,Non Invasive Test Performed,Non Invasive Test Performed,,CT FFR,
non_invasive_test_performed,Non Invasive Test Performed,Non Invasive Test Performed,,CT Scan,
non_invasive_test_performed,Non Invasive Test Performed,Non Invasive Test Performed,,MRI,
non_invasive_test_performed,Non Invasive Test Performed,Non Invasive Test Performed,,Nuclear,
non_invasive_test_performed,Non Invasive Test Performed,Non Invasive Test Performed,,Stress / Exercise Test,
non_invasive_test_performed,Non Invasive Test Performed,Non Invasive Test Performed,,Stress Echo,
number_of_polyp_present_pathology_colorectal_cancer,Number of Polyp Present In The Pathology of Colorectal Cancer,Number of Polyp Present In The Pathology of Colorectal Cancer,1,> 100,>100
number_of_polyp_present_pathology_colorectal_cancer,Number of Polyp Present In The Pathology of Colorectal Cancer,Number of Polyp Present In The Pathology of Colorectal Cancer,2,< 100,<100
nyha,NYHA,NYHA,,NYHA I,
nyha,NYHA,NYHA,,NYHA II,
nyha,NYHA,NYHA,,NYHA III,
nyha,NYHA,NYHA,,NYHA IV,
occupation_sector,Occupation Sector,Occupation Sector,1,Agriculture And Fisheries,Pertanian Dan Perikanan
occupation_sector,Occupation Sector,Occupation Sector,2,Art And Talent,Seni Dan Bakat
occupation_sector,Occupation Sector,Occupation Sector,3,Information Technology,Teknologi Maklumat
occupation_sector,Occupation Sector,Occupation Sector,4,Legal,Perundangan
occupation_sector,Occupation Sector,Occupation Sector,5,Manufacturing,Pembuatan
occupation_sector,Occupation Sector,Occupation Sector,6,Mining,Perlombongan
occupation_sector,Occupation Sector,Occupation Sector,7,Oil And Gas,Minyak Dan Gas
occupation_sector,Occupation Sector,Occupation Sector,8,Service,Perkhidmatan
occupation_sector,Occupation Sector,Occupation Sector,9,Telecommunication,Telekomunikasi
occupation_sector,Occupation Sector,Occupation Sector,10,Transportation,Pengangkutan
occupation_sector,Occupation Sector,Occupation Sector,11,Building And Construction,Bangunan Dan Pembinaan
occupation_sector,Occupation Sector,Occupation Sector,12,Education,Pendidikan
occupation_sector,Occupation Sector,Occupation Sector,13,Medical And Health,Perubatan Dan Kesihatan
occupation_sector,Occupation Sector,Occupation Sector,99,Others,Lain‐Lain
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Amblyopia,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,ARMD,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Chronic Uveitis,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Corneal Opacity,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Eg:CVA),
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Glaucoma,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Maculopathy,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Non Proliferative Diabetic Retinopathy,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,"Optic Nerve Disease , Any Type",
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Other Macula Disease(Includes Hole Or Scar),
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,"Other Ocular Comorbidity, Specify",
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Phacolytic Lens,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Phacomorphic Lens,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Pre‐Existing Non Glaucoma Field Defect (,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Proliferative Diabetic Retinopathy,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Pseudoexfoliation,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Pterygium Involving The Cornea,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Retinal Detachment,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Significant Previous Eye Trauma,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Subluxated/Dislocated Lens,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Unable To Assess Posterior Segment,
ocular_comorbidity,Ocular Comorbidity,Ocular Comorbidity,,Vitreous Haemorrhage,
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,1,Right Hemicolectomy,Hemikolektomi Kanan
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,2,Extended Right Hemicolectomy,Penambahan Hemikolektomi Kanan
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,3,Left Hemicolectomy,Hemikolektomi kiri
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,4,Sigmoid colectomy,Kolektomi sigmoid
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,5,Proctocolectomy,Proktokolektomi
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,6,Subtotal colectomy,Subtotal kolektomi
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,7,Transverse colectomy,Kolektomi Usus Melintang
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,8,Loop colostomy,Loop kolostomi
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,9,APR,APR
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,10,Hartmans Procedure,Prosedur Hartmans
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,11,Local Excision,Pemotongan Setempat
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,12,Laparotomy Only,Hanya Laparotomi
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,13,High AR,AR Tinggi
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,14,Low AR,AR Rendah
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,15,Ultralow AR,AR Sangat rendah
operation_performed_colorectal_cancer,Operation Performed In Colorectal Cancer,Operation Performed In Colorectal Cancer,99,Others,Lain‐lain
oral_hygiene_code,Oral Hygiene Score,Oral Hygiene Score/Code,A,Total Plaque Score 0‐4,Jumlah skor plak 0‐4
oral_hygiene_code,Oral Hygiene Score,Oral Hygiene Score/Code,C,Total Plaque Score 5‐9,Jumlah skor plak 5‐9
oral_hygiene_code,Oral Hygiene Score,Oral Hygiene Score/Code,E,Total Plaque Score 10‐18,Jumlah skor plak 10‐18
organ_donor_status,Organ Donor Status,Organ Donor Status,1,Pledged,Pengikrar
organ_donor_status,Organ Donor Status,Organ Donor Status,2,Cancelled,Batal
organ_donor_type,Organ Donor Type,Organ Donor Type,1,Brain Death,Kematian Otak
organ_donor_type,Organ Donor Type,Organ Donor Type,2,Cardiopulmonary Death,Kematian Kardiopulmonari
organ_donor_type,Organ Donor Type,Organ Donor Type,3,Living,Hidup
organ_type,Organ Type,Organ Type,1,All organs and tissues,Semua organ dan tisu
organ_type,Organ Type,Organ Type,2,Heart,Jantung
organ_type,Organ Type,Organ Type,3,Liver,Hati
organ_type,Organ Type,Organ Type,4,Kidney,Buah Pinggang
organ_type,Organ Type,Organ Type,5,Lungs,Paru‐Paru
organ_type,Organ Type,Organ Type,6,Eyes,Mata
organ_type,Organ Type,Organ Type,7,Pancreas,Pankreas
organ_type,Organ Type,Organ Type,8,Bone,Tulang
organ_type,Organ Type,Organ Type,9,Skin,Kulit
patient_type_oscc,OSCC Patient Type,OSCC Patient Type (Patient Type ‐ OSCC),0,Unknown,Tidak Diketahui
patient_type_oscc,OSCC Patient Type,OSCC Patient Type (Patient Type ‐ OSCC),1,Domestic Violence,Keganasan Rumah Tangga
patient_type_oscc,OSCC Patient Type,OSCC Patient Type (Patient Type ‐ OSCC),2,Child Abuse,Penderaan Kanak‐Kanak
patient_type_oscc,OSCC Patient Type,OSCC Patient Type (Patient Type ‐ OSCC),3,Rape,Rogol
patient_type_oscc,OSCC Patient Type,OSCC Patient Type (Patient Type ‐ OSCC),4,Sodomy,Liwat
patient_type_oscc,OSCC Patient Type,OSCC Patient Type (Patient Type ‐ OSCC),99,Others,Lain‐Lain
other_devices_cto,Other Devices (CTO),Other Devices (CTO),,Cosair,
other_devices_cto,Other Devices (CTO),Other Devices (CTO),,Microcatheter,
other_devices_cto,Other Devices (CTO),Other Devices (CTO),,Mother And Child Guide Catheter,
other_devices_cto,Other Devices (CTO),Other Devices (CTO),,Over the wire balloon,
other_devices_cto,Other Devices (CTO),Other Devices (CTO),,Rapid exchange balloon,
other_devices_cto,Other Devices (CTO),Other Devices (CTO),,Rotablator,
other_devices_cto,Other Devices (CTO),Other Devices (CTO),,Tornus,
other_devices_cto,Other Devices (CTO),Other Devices (CTO),,"Other, specify",
other_post_corneal_transplant_complication,Other Post Corneal Transplant Complication,Other Post Corneal Transplant Complication,,Endophthalmitis,
other_post_corneal_transplant_complication,Other Post Corneal Transplant Complication,Other Post Corneal Transplant Complication,,Epithelial Problem,
other_post_corneal_transplant_complication,Other Post Corneal Transplant Complication,Other Post Corneal Transplant Complication,,Microbial Keratitis,
other_post_corneal_transplant_complication,Other Post Corneal Transplant Complication,Other Post Corneal Transplant Complication,,NIL,
other_post_corneal_transplant_complication,Other Post Corneal Transplant Complication,Other Post Corneal Transplant Complication,,Post‐Keratoplasty Glaucoma,
other_post_corneal_transplant_complication,Other Post Corneal Transplant Complication,Other Post Corneal Transplant Complication,,Suture Infiltration/Abscess,
outcome_discharge,Outcome (At Discharge),Outcome (At Discharge),,Alive,
outcome_discharge,Outcome (At Discharge),Outcome (At Discharge),,Death,
outcome_discharge,Outcome (At Discharge),Outcome (At Discharge),,Transferred To Other Hospital,
outcome_follow-up,Outcome (At Follow‐Up),Outcome (At Follow‐Up),,Alive,
outcome_follow-up,Outcome (At Follow‐Up),Outcome (At Follow‐Up),,Death,
outcome_follow-up,Outcome (At Follow‐Up),Outcome (At Follow‐Up),,Transferred To Other Hospital,
outcome_follow-up,Outcome (At Follow‐Up),Outcome (At Follow‐Up),,Lost To Follow Up,
outcome_retinoblastoma_after_1_year_diagnosis,Outcome Of Patient With Retinoblastoma After 1 Year Following Diagnosis,Outcome Of Patient With Retinoblastoma After 1 Year Following Diagnosis,,Alive,
outcome_retinoblastoma_after_1_year_diagnosis,Outcome Of Patient With Retinoblastoma After 1 Year Following Diagnosis,Outcome Of Patient With Retinoblastoma After 1 Year Following Diagnosis,,Death,
outcome_retinoblastoma_after_1_year_diagnosis,Outcome Of Patient With Retinoblastoma After 1 Year Following Diagnosis,Outcome Of Patient With Retinoblastoma After 1 Year Following Diagnosis,,Unknown,
pack_of_years,Pack Of Years,Pack Of Years,,Less Than 10 Pack Years,
pack_of_years,Pack Of Years,Pack Of Years,,More Than 10 Pack Years,
pathologic_response_preoperative_rectal_treatment_colorectal_cancer,Pathologic Response In Preoperative Rectal Treatment In Colorectal Cancer,Pathologic Response In Preoperative Rectal Treatment In Colorectal Cancer,1,Complete Response,Lengkap
pathologic_response_preoperative_rectal_treatment_colorectal_cancer,Pathologic Response In Preoperative Rectal Treatment In Colorectal Cancer,Pathologic Response In Preoperative Rectal Treatment In Colorectal Cancer,2,Minimal Residual Tumour,Tumor Baki Minimum
pathologic_response_preoperative_rectal_treatment_colorectal_cancer,Pathologic Response In Preoperative Rectal Treatment In Colorectal Cancer,Pathologic Response In Preoperative Rectal Treatment In Colorectal Cancer,3,No Marked Regression,Regresi tidak dikesan
pathologic_response_preoperative_rectal_treatment_colorectal_cancer,Pathologic Response In Preoperative Rectal Treatment In Colorectal Cancer,Pathologic Response In Preoperative Rectal Treatment In Colorectal Cancer,4,Not Applicable,Tidak Berkaitan
pathological_margins_colorectal_cancer,Pathological Margins In Colorectal Cancer,Pathological Margins In Colorectal Cancer,1,Proximal Cut End Or Proximal Doughnut,Pemotongan Pangkal Atau
pathological_margins_colorectal_cancer,Pathological Margins In Colorectal Cancer,Pathological Margins In Colorectal Cancer,2,Distal Cut Or Distal Doughnut,Pemotongan Hujung Atau Hujung Donut
pathological_margins_colorectal_cancer,Pathological Margins In Colorectal Cancer,Pathological Margins In Colorectal Cancer,3,Circumferential / Nonperitonealised,Bulat Atau Tiada Peritonealised
pathological_margins_colorectal_cancer,Pathological Margins In Colorectal Cancer,Pathological Margins In Colorectal Cancer,4,Polyp Stalk / Resection Edge,Rangkal Polyp Atau Hujung Pemotongan
pathology_tnm_staging_colorectal_cancer,Pathology TNM Staging Of Colorectal Cancer,Pathology TNM Staging Of Colorectal Cancer,1,T,T
pathology_tnm_staging_colorectal_cancer,Pathology TNM Staging Of Colorectal Cancer,Pathology TNM Staging Of Colorectal Cancer,2,N,N
pathology_tnm_staging_colorectal_cancer,Pathology TNM Staging Of Colorectal Cancer,Pathology TNM Staging Of Colorectal Cancer,3,M,M
patient_position,Patient Position,Patient Position,0,Unknown,Tidak Diketahui
patient_position,Patient Position,Patient Position,1,Motorcycle Rider,Penunggang Motorsikal
patient_position,Patient Position,Patient Position,2,Motorcycle Pillion,Pembonceng Motorsikal
patient_position,Patient Position,Patient Position,3,Driver,Pemandu
patient_position,Patient Position,Patient Position,4,Pedal Cyclist,Penunggang Basikal
patient_position,Patient Position,Patient Position,5,Backseat Passanger,Penumpang Belakang
patient_position,Patient Position,Patient Position,6,Frontseat Passanger,Penumpang Depan
patient_position,Patient Position,Patient Position,7,Pedestrian,Pejalan Kaki
